episode,timestep,reward,steps,visibility_pct,survived,mean_action_mag,mean_action_jerk,r_alive_sum,r_track_sum,r_invis_sum,r_jerk_sum,phase,alpha,target_speed,jitter_xy,term_reason
808,74050,4.86,100,0.0,0,0.322,0.2841,50.0,0.0,-5.0,-20.145,B,0.94,0.0,0.3,lost_target
809,74150,5.91,100,0.0,0,0.2875,0.271,50.0,0.0,-5.0,-19.095,B,0.941,0.0,0.3,lost_target
810,74250,3.58,100,0.0,0,0.3681,0.2844,50.0,0.0,-5.0,-21.418,B,0.942,0.0,0.3,lost_target
811,74350,-1.87,100,0.0,0,0.3893,0.3237,50.0,0.0,-5.0,-26.869,B,0.943,0.0,0.3,lost_target
812,74446,21.12,96,0.0,0,0.3651,0.2925,48.0,0.0,-4.8,-22.075,B,0.944,0.0,0.3,
813,74546,-0.15,100,0.0,0,0.3819,0.3098,50.0,0.0,-5.0,-25.147,B,0.945,0.0,0.3,lost_target
814,74646,6.57,100,0.0,0,0.2598,0.2733,50.0,0.0,-5.0,-18.433,B,0.946,0.0,0.3,lost_target
815,74746,-3.72,100,0.0,0,0.3262,0.3329,50.0,0.0,-5.0,-28.723,B,0.947,0.0,0.3,lost_target
816,74813,16.12,67,0.0,0,0.4593,0.2817,33.5,0.0,-3.35,-14.028,B,0.948,0.0,0.3,
817,74896,15.67,83,0.0,0,0.431,0.316,41.5,0.0,-4.15,-21.678,B,0.949,0.0,0.3,
818,74996,-7.3,100,0.0,0,0.3885,0.3545,50.0,0.0,-5.0,-32.298,B,0.95,0.0,0.3,lost_target
819,75096,6.02,100,0.0,0,0.2725,0.2818,50.0,0.0,-5.0,-18.985,B,0.951,0.0,0.3,lost_target
820,75185,13.01,89,0.0,0,0.506,0.325,44.5,0.0,-4.45,-27.044,B,0.952,0.0,0.3,
821,75261,11.67,76,0.0,0,0.4392,0.3209,38.0,0.0,-3.8,-22.527,B,0.953,0.0,0.3,
822,75361,-4.05,100,0.0,0,0.4592,0.3145,50.0,0.0,-5.0,-29.051,B,0.954,0.0,0.3,lost_target
823,75461,5.43,100,0.0,0,0.2747,0.2804,50.0,0.0,-5.0,-19.565,B,0.955,0.0,0.3,lost_target
824,75554,19.39,93,0.0,0,0.3812,0.2971,46.5,0.0,-4.65,-22.462,B,0.956,0.0,0.3,
825,75654,4.54,100,0.0,0,0.317,0.2783,50.0,0.0,-5.0,-20.463,B,0.957,0.0,0.3,lost_target
826,75754,1.43,100,0.0,0,0.3582,0.3001,50.0,0.0,-5.0,-23.566,B,0.958,0.0,0.3,lost_target
827,75845,22.33,91,0.0,0,0.54,0.2604,45.5,0.0,-4.55,-18.623,B,0.958,0.0,0.3,
828,75945,3.62,100,0.0,0,0.319,0.291,50.0,0.0,-5.0,-21.381,B,0.959,0.0,0.3,lost_target
829,76035,19.36,90,0.0,0,0.5105,0.2853,45.0,0.0,-4.5,-21.135,B,0.96,0.0,0.3,
830,76135,5.05,100,0.0,0,0.2579,0.2814,50.0,0.0,-5.0,-19.947,B,0.961,0.0,0.3,lost_target
831,76235,-6.15,100,0.0,0,0.4395,0.3342,50.0,0.0,-5.0,-31.15,B,0.962,0.0,0.3,lost_target
832,76335,1.67,100,0.0,0,0.3699,0.3034,50.0,0.0,-5.0,-23.325,B,0.963,0.0,0.3,lost_target
833,76435,6.33,100,0.0,0,0.3171,0.2724,50.0,0.0,-5.0,-18.669,B,0.964,0.0,0.3,lost_target
834,76535,3.52,100,0.0,0,0.3966,0.2894,50.0,0.0,-5.0,-21.475,B,0.965,0.0,0.3,lost_target
835,76624,12.21,89,0.0,0,0.5121,0.3388,44.5,0.0,-4.45,-27.841,B,0.966,0.0,0.3,
836,76691,19.51,67,0.0,0,0.5651,0.2199,33.5,0.0,-3.35,-10.641,B,0.967,0.0,0.3,
837,76791,-0.12,100,0.0,0,0.3079,0.3222,50.0,0.0,-5.0,-25.12,B,0.968,0.0,0.3,lost_target
838,76891,-2.49,100,0.0,0,0.3924,0.3208,50.0,0.0,-5.0,-27.487,B,0.969,0.0,0.3,lost_target
839,76991,6.04,100,0.0,0,0.3102,0.2707,50.0,0.0,-5.0,-18.959,B,0.97,0.0,0.3,lost_target
840,77081,14.48,90,0.0,0,0.4714,0.3273,45.0,0.0,-4.5,-26.015,B,0.971,0.0,0.3,
841,77181,0.64,100,0.0,0,0.3253,0.3199,50.0,0.0,-5.0,-24.356,B,0.972,0.0,0.3,lost_target
842,77281,0.11,100,0.0,0,0.33,0.3181,50.0,0.0,-5.0,-24.888,B,0.973,0.0,0.3,lost_target
843,77347,14.53,66,0.0,0,0.4285,0.2976,33.0,0.0,-3.3,-15.17,B,0.973,0.0,0.3,
844,77447,4.92,100,0.0,0,0.328,0.2853,50.0,0.0,-5.0,-20.077,B,0.974,0.0,0.3,lost_target
845,77482,5.24,35,0.0,0,0.6387,0.3038,17.5,0.0,-1.75,-10.514,B,0.975,0.0,0.3,
846,77567,20.21,85,0.0,0,0.5433,0.272,42.5,0.0,-4.25,-18.042,B,0.976,0.0,0.3,
847,77617,4.15,50,0.0,0,0.5535,0.3525,25.0,0.0,-2.5,-18.355,B,0.976,0.0,0.3,
848,77657,2.53,40,0.0,0,0.5479,0.3581,20.0,0.0,-2.0,-15.468,B,0.977,0.0,0.3,
849,77757,1.86,100,0.0,0,0.3743,0.2936,50.0,0.0,-5.0,-23.144,B,0.978,0.0,0.3,lost_target
850,77857,-7.83,100,0.0,0,0.4272,0.3564,50.0,0.0,-5.0,-32.833,B,0.979,0.0,0.3,lost_target
851,77957,2.72,100,0.0,0,0.3957,0.2788,50.0,0.0,-5.0,-22.276,B,0.98,0.0,0.3,lost_target
852,78054,20.08,97,0.0,0,0.4392,0.3077,48.5,0.0,-4.85,-23.566,B,0.981,0.0,0.3,
853,78142,10.48,88,0.0,0,0.4268,0.3519,44.0,0.0,-4.4,-29.12,B,0.981,0.0,0.3,
854,78231,24.21,89,0.0,0,0.3768,0.2584,44.5,0.0,-4.45,-15.842,B,0.982,0.0,0.3,
855,78274,8.77,43,0.0,0,0.6149,0.2822,21.5,0.0,-2.15,-10.584,B,0.983,0.0,0.3,
856,78341,13.61,67,0.0,0,0.6278,0.272,33.5,0.0,-3.35,-16.544,B,0.983,0.0,0.3,
857,78441,4.24,100,0.0,0,0.3,0.2892,50.0,0.0,-5.0,-20.759,B,0.984,0.0,0.3,lost_target
858,78506,13.45,65,0.0,0,0.5603,0.2871,32.5,0.0,-3.25,-15.802,B,0.985,0.0,0.3,
859,78593,19.21,87,0.0,0,0.4539,0.2896,43.5,0.0,-4.35,-19.939,B,0.986,0.0,0.3,
860,78693,-5.41,100,0.0,0,0.5039,0.33,50.0,0.0,-5.0,-30.415,B,0.987,0.0,0.3,lost_target
861,78749,13.28,56,0.0,0,0.5739,0.2775,28.0,0.0,-2.8,-11.923,B,0.987,0.0,0.3,
862,78844,11.96,95,0.0,0,0.4652,0.352,47.5,0.0,-4.75,-30.788,B,0.988,0.0,0.3,
863,78907,13.18,63,0.0,0,0.3942,0.3118,31.5,0.0,-3.15,-15.174,B,0.989,0.0,0.3,
864,78989,16.3,82,0.0,0,0.5076,0.2929,41.0,0.0,-4.1,-20.598,B,0.99,0.0,0.3,
865,79060,12.17,71,0.0,0,0.6092,0.3017,35.5,0.0,-3.55,-19.777,B,0.991,0.0,0.3,
866,79150,17.86,90,0.0,0,0.4159,0.3004,45.0,0.0,-4.5,-22.636,B,0.991,0.0,0.3,
867,79250,4.53,100,0.0,0,0.3504,0.2727,50.0,0.0,-5.0,-20.473,B,0.992,0.0,0.3,lost_target
868,79350,-4.45,100,0.0,0,0.377,0.3357,50.0,0.0,-5.0,-29.453,B,0.993,0.0,0.3,lost_target
869,79427,13.03,77,0.0,0,0.5061,0.3082,38.5,0.0,-3.85,-21.615,B,0.994,0.0,0.3,
870,79527,-5.62,100,0.0,0,0.4029,0.3392,50.0,0.0,-5.0,-30.625,B,0.995,0.0,0.3,lost_target
871,79627,-0.27,100,0.0,0,0.3706,0.3099,50.0,0.0,-5.0,-25.274,B,0.996,0.0,0.3,lost_target
872,79663,-1.16,36,0.0,0,0.5451,0.4226,18.0,0.0,-1.8,-17.355,B,0.997,0.0,0.3,
873,79763,-7.59,100,0.0,0,0.3679,0.3528,50.0,0.0,-5.0,-32.591,B,0.998,0.0,0.3,lost_target
874,79799,3.46,36,0.0,0,0.5502,0.344,18.0,0.0,-1.8,-12.737,B,0.998,0.0,0.3,
875,79899,-6.69,100,0.0,0,0.3645,0.3479,50.0,0.0,-5.0,-31.694,B,0.999,0.0,0.3,lost_target
876,79989,9.63,90,0.0,0,0.452,0.3576,45.0,0.0,-4.5,-30.874,B,1.0,0.0,0.3,
877,80080,9.58,91,0.0,0,0.457,0.3504,45.5,0.0,-4.55,-31.37,B,1.0,0.0,0.3,
878,80180,-0.82,100,0.0,0,0.4649,0.2961,50.0,0.0,-5.0,-25.82,B,1.0,0.0,0.3,lost_target
879,80280,-5.58,100,0.0,0,0.334,0.3385,50.0,0.0,-5.0,-30.582,B,1.0,0.0,0.3,lost_target
880,80380,-1.42,100,0.0,0,0.4149,0.316,50.0,0.0,-5.0,-26.423,B,1.0,0.0,0.3,lost_target
881,80456,10.77,76,0.0,0,0.4819,0.3315,38.0,0.0,-3.8,-23.428,B,1.0,0.0,0.3,
882,80550,12.09,94,0.0,0,0.3693,0.3196,47.0,0.0,-4.7,-30.207,B,1.0,0.0,0.3,
883,80585,-5.24,35,0.0,0,0.575,0.4748,17.5,0.0,-1.75,-20.992,B,1.0,0.0,0.3,
884,80685,-3.6,100,0.0,0,0.3501,0.3238,50.0,0.0,-5.0,-28.597,B,1.0,0.0,0.3,lost_target
885,80781,17.48,96,0.0,0,0.3666,0.3177,48.0,0.0,-4.8,-25.717,B,1.0,0.0,0.3,
886,80851,15.14,70,0.0,0,0.4755,0.2884,35.0,0.0,-3.5,-16.359,B,1.0,0.0,0.3,
887,80900,11.91,49,0.0,0,0.6837,0.24,24.5,0.0,-2.45,-10.138,B,1.0,0.0,0.3,
888,81000,-7.12,100,0.0,0,0.312,0.3646,50.0,0.0,-5.0,-32.125,B,1.0,0.0,0.3,lost_target
889,81057,11.25,57,0.0,0,0.5205,0.303,28.5,0.0,-2.85,-14.403,B,1.0,0.0,0.3,
890,81125,13.62,68,0.0,0,0.5225,0.2954,34.0,0.0,-3.4,-16.979,B,1.0,0.0,0.3,
891,81225,11.15,100,0.0,0,0.1958,0.2321,50.0,0.0,-5.0,-13.853,B,1.0,0.0,0.3,lost_target
892,81253,0.03,28,0.0,0,0.6367,0.3677,14.0,0.0,-1.4,-12.567,B,1.0,0.0,0.3,
893,81325,17.38,72,0.0,0,0.5237,0.2597,36.0,0.0,-3.6,-15.02,B,1.0,0.0,0.3,
894,81359,6.9,34,0.0,0,0.6114,0.291,17.0,0.0,-1.7,-8.398,B,1.0,0.0,0.3,
895,81427,13.58,68,0.0,0,0.5433,0.2929,34.0,0.0,-3.4,-17.021,B,1.0,0.0,0.3,
896,81473,0.27,46,0.0,0,0.6089,0.3846,23.0,0.0,-2.3,-20.43,B,1.0,0.0,0.3,
897,81496,1.61,23,0.0,0,0.6072,0.3496,11.5,0.0,-1.15,-8.741,B,1.0,0.0,0.3,
898,81536,-0.67,40,0.0,0,0.5835,0.4116,20.0,0.0,-2.0,-18.666,B,1.0,0.0,0.3,
899,81636,5.71,100,0.0,0,0.239,0.2827,50.0,0.0,-5.0,-19.288,B,1.0,0.0,0.3,lost_target
900,81689,3.68,53,0.0,0,0.51,0.3746,26.5,0.0,-2.65,-20.17,B,1.0,0.0,0.3,
901,81756,17.55,67,0.0,0,0.4166,0.271,33.5,0.0,-3.35,-12.601,B,1.0,0.0,0.3,
902,81816,16.08,60,0.0,0,0.4247,0.2622,30.0,0.0,-3.0,-10.916,B,1.0,0.0,0.3,
903,81879,15.49,63,0.0,0,0.4158,0.2761,31.5,0.0,-3.15,-12.861,B,1.0,0.0,0.3,
904,81938,10.41,59,0.0,0,0.415,0.3277,29.5,0.0,-2.95,-16.142,B,1.0,0.0,0.3,
905,81988,8.0,50,0.0,0,0.5834,0.3106,25.0,0.0,-2.5,-14.498,B,1.0,0.0,0.3,
906,82029,7.88,41,0.0,0,0.5752,0.2981,20.5,0.0,-2.05,-10.573,B,1.0,0.0,0.3,
907,82109,14.21,80,0.0,0,0.4715,0.3171,40.0,0.0,-4.0,-21.793,B,1.0,0.0,0.3,
908,82209,-15.12,100,0.0,0,0.4585,0.3879,50.0,0.0,-5.0,-40.121,B,1.0,0.0,0.3,lost_target
909,82281,14.75,72,0.0,0,0.4281,0.2991,36.0,0.0,-3.6,-17.654,B,1.0,0.0,0.3,
910,82372,16.96,91,0.0,0,0.413,0.3143,45.5,0.0,-4.55,-23.993,B,1.0,0.0,0.3,
911,82435,13.25,63,0.0,0,0.4688,0.2964,31.5,0.0,-3.15,-15.1,B,1.0,0.0,0.3,
912,82481,-0.79,46,0.0,0,0.5443,0.4094,23.0,0.0,-2.3,-21.487,B,1.0,0.0,0.3,
913,82581,-13.74,100,0.0,0,0.4486,0.3813,50.0,0.0,-5.0,-38.743,B,1.0,0.0,0.3,lost_target
914,82681,-9.25,100,0.0,0,0.34,0.3683,50.0,0.0,-5.0,-34.252,B,1.0,0.0,0.3,lost_target
915,82779,9.51,98,0.0,0,0.4864,0.3529,49.0,0.0,-4.9,-34.591,B,1.0,0.0,0.3,
916,82879,-0.22,100,0.0,0,0.2904,0.3215,50.0,0.0,-5.0,-25.218,B,1.0,0.0,0.3,lost_target
917,82976,11.57,97,0.0,0,0.3994,0.358,48.5,0.0,-4.85,-32.08,B,1.0,0.0,0.3,
918,83011,0.35,35,0.0,0,0.5141,0.4188,17.5,0.0,-1.75,-15.402,B,1.0,0.0,0.3,
919,83048,-0.04,37,0.0,0,0.6055,0.3951,18.5,0.0,-1.85,-16.692,B,1.0,0.0,0.3,
920,83094,3.59,46,0.0,0,0.5496,0.3539,23.0,0.0,-2.3,-17.106,B,1.0,0.0,0.3,
921,83154,5.33,60,0.0,0,0.5502,0.358,30.0,0.0,-3.0,-21.669,B,1.0,0.0,0.3,
922,83187,5.54,33,0.0,0,0.65,0.3258,16.5,0.0,-1.65,-9.31,B,1.0,0.0,0.3,
923,83287,4.97,100,0.0,0,0.3328,0.2834,50.0,0.0,-5.0,-20.031,B,1.0,0.0,0.3,lost_target
924,83360,9.72,73,0.0,0,0.4925,0.3304,36.5,0.0,-3.65,-23.127,B,1.0,0.0,0.3,
925,83456,13.36,96,0.0,0,0.3834,0.3422,48.0,0.0,-4.8,-29.837,B,1.0,0.0,0.3,
926,83492,6.95,36,0.0,0,0.6004,0.2937,18.0,0.0,-1.8,-9.254,B,1.0,0.0,0.3,
927,83592,-13.04,100,0.0,0,0.4592,0.3724,50.0,0.0,-5.0,-38.042,B,1.0,0.0,0.3,lost_target
928,83666,3.65,74,0.0,0,0.4154,0.3948,37.0,0.0,-3.7,-29.653,B,1.0,0.0,0.3,
929,83734,-3.93,68,0.0,0,0.5168,0.4299,34.0,0.0,-3.4,-34.528,B,1.0,0.0,0.3,
930,83763,3.63,29,0.0,0,0.5675,0.341,14.5,0.0,-1.45,-9.423,B,1.0,0.0,0.3,
931,83863,-0.87,100,0.0,0,0.2957,0.3174,50.0,0.0,-5.0,-25.869,B,1.0,0.0,0.3,lost_target
932,83910,3.44,47,0.0,0,0.6324,0.3479,23.5,0.0,-2.35,-17.712,B,1.0,0.0,0.3,
933,84010,-17.55,100,0.0,0,0.4452,0.3999,50.0,0.0,-5.0,-42.547,B,1.0,0.0,0.3,lost_target
934,84081,5.09,71,0.0,0,0.4737,0.3794,35.5,0.0,-3.55,-26.865,B,1.0,0.0,0.3,
935,84149,10.94,68,0.0,0,0.4744,0.3348,34.0,0.0,-3.4,-19.662,B,1.0,0.0,0.3,
936,84183,7.08,34,0.0,0,0.6492,0.2824,17.0,0.0,-1.7,-8.217,B,1.0,0.0,0.3,
937,84241,6.12,58,0.0,0,0.5596,0.347,29.0,0.0,-2.9,-19.984,B,1.0,0.0,0.3,
938,84341,-0.38,100,0.0,0,0.2915,0.3204,50.0,0.0,-5.0,-25.375,B,1.0,0.0,0.3,lost_target
939,84397,10.87,56,0.0,0,0.4802,0.2939,28.0,0.0,-2.8,-14.326,B,1.0,0.0,0.3,
940,84497,-12.88,100,0.0,0,0.3605,0.3902,50.0,0.0,-5.0,-37.875,B,1.0,0.0,0.3,lost_target
941,84580,11.93,83,0.0,0,0.4254,0.3368,41.5,0.0,-4.15,-25.417,B,1.0,0.0,0.3,
942,84618,7.23,38,0.0,0,0.6153,0.2956,19.0,0.0,-1.9,-9.872,B,1.0,0.0,0.3,
943,84718,-9.44,100,0.0,0,0.392,0.3614,50.0,0.0,-5.0,-34.442,B,1.0,0.0,0.3,lost_target
944,84805,19.54,87,0.0,0,0.3385,0.2968,43.5,0.0,-4.35,-19.608,B,1.0,0.0,0.3,
945,84858,7.0,53,0.0,0,0.4741,0.3462,26.5,0.0,-2.65,-16.847,B,1.0,0.0,0.3,
946,84958,-12.97,100,0.0,0,0.462,0.3808,50.0,0.0,-5.0,-37.969,B,1.0,0.0,0.3,lost_target
947,85004,-0.87,46,0.0,0,0.5769,0.4072,23.0,0.0,-2.3,-21.567,B,1.0,0.0,0.3,
948,85104,-21.82,100,0.0,0,0.4222,0.4252,50.0,0.0,-5.0,-46.818,B,1.0,0.0,0.3,lost_target
949,85159,8.55,55,0.0,0,0.6144,0.3109,27.5,0.0,-2.75,-16.202,B,1.0,0.0,0.3,
950,85259,0.91,100,0.0,0,0.3412,0.3067,50.0,0.0,-5.0,-24.088,B,1.0,0.0,0.3,lost_target
951,85359,-10.18,100,0.0,0,0.4223,0.3673,50.0,0.0,-5.0,-35.177,B,1.0,0.0,0.3,lost_target
952,85407,8.2,48,0.0,0,0.6034,0.3053,24.0,0.0,-2.4,-13.402,B,1.0,0.0,0.3,
953,85451,7.6,44,0.0,0,0.5851,0.3244,22.0,0.0,-2.2,-12.197,B,1.0,0.0,0.3,
954,85487,8.27,36,0.0,0,0.6034,0.2825,18.0,0.0,-1.8,-7.932,B,1.0,0.0,0.3,
955,85543,11.73,56,0.0,0,0.4701,0.2961,28.0,0.0,-2.8,-13.466,B,1.0,0.0,0.3,
956,85615,10.06,72,0.0,0,0.5506,0.3256,36.0,0.0,-3.6,-22.338,B,1.0,0.0,0.3,
957,85673,10.98,58,0.0,0,0.5773,0.3041,29.0,0.0,-2.9,-15.122,B,1.0,0.0,0.3,
958,85773,-21.09,100,0.0,0,0.4835,0.4136,50.0,0.0,-5.0,-46.092,B,1.0,0.0,0.3,lost_target
959,85835,1.53,62,0.0,0,0.5003,0.3952,31.0,0.0,-3.1,-26.375,B,1.0,0.0,0.3,
960,85898,9.14,63,0.0,0,0.5791,0.3118,31.5,0.0,-3.15,-19.211,B,1.0,0.0,0.3,
961,85965,13.79,67,0.0,0,0.441,0.3,33.5,0.0,-3.35,-16.36,B,1.0,0.0,0.3,
962,86035,7.83,70,0.0,0,0.5034,0.3551,35.0,0.0,-3.5,-23.666,B,1.0,0.0,0.3,
963,86135,-20.43,100,0.0,0,0.4497,0.4142,50.0,0.0,-5.0,-45.432,B,1.0,0.0,0.3,lost_target
964,86199,15.09,64,0.0,0,0.5832,0.2602,32.0,0.0,-3.2,-13.708,B,1.0,0.0,0.3,
965,86248,11.01,49,0.0,0,0.5897,0.2742,24.5,0.0,-2.45,-11.039,B,1.0,0.0,0.3,
966,86314,9.26,66,0.0,0,0.5188,0.3276,33.0,0.0,-3.3,-20.439,B,1.0,0.0,0.3,
967,86375,15.26,61,0.0,0,0.6186,0.2563,30.5,0.0,-3.05,-12.194,B,1.0,0.0,0.3,
968,86465,10.68,90,0.0,0,0.4552,0.3476,45.0,0.0,-4.5,-29.817,B,1.0,0.0,0.3,
969,86515,7.49,50,0.0,0,0.5986,0.3048,25.0,0.0,-2.5,-15.008,B,1.0,0.0,0.3,
970,86586,3.45,71,0.0,0,0.4696,0.3937,35.5,0.0,-3.55,-28.505,B,1.0,0.0,0.3,
971,86676,9.36,90,0.0,0,0.4035,0.3614,45.0,0.0,-4.5,-31.136,B,1.0,0.0,0.3,
972,86757,6.23,81,0.0,0,0.4574,0.3769,40.5,0.0,-4.05,-30.216,B,1.0,0.0,0.3,
973,86804,12.2,47,0.0,0,0.522,0.2764,23.5,0.0,-2.35,-8.951,B,1.0,0.0,0.3,
974,86904,5.23,100,0.0,0,0.2455,0.2882,50.0,0.0,-5.0,-19.767,B,1.0,0.0,0.3,lost_target
975,86958,13.31,54,0.0,0,0.6566,0.2586,27.0,0.0,-2.7,-10.992,B,1.0,0.0,0.3,
976,87048,10.99,90,0.0,0,0.467,0.3571,45.0,0.0,-4.5,-29.509,B,1.0,0.0,0.3,
977,87148,-10.08,100,0.0,0,0.368,0.3614,50.0,0.0,-5.0,-35.081,B,1.0,0.0,0.3,lost_target
978,87222,16.69,74,0.0,0,0.5726,0.2771,37.0,0.0,-3.7,-16.614,B,1.0,0.0,0.3,
979,87296,-3.03,74,0.0,0,0.4274,0.4454,37.0,0.0,-3.7,-36.332,B,1.0,0.0,0.3,
980,87396,-6.38,100,0.0,0,0.4336,0.3452,50.0,0.0,-5.0,-31.378,B,1.0,0.0,0.3,lost_target
981,87448,8.69,52,0.0,0,0.6352,0.3009,26.0,0.0,-2.6,-14.715,B,1.0,0.0,0.3,
982,87519,15.61,71,0.0,0,0.529,0.2909,35.5,0.0,-3.55,-16.342,B,1.0,0.0,0.3,
983,87593,14.5,74,0.0,0,0.5844,0.2972,37.0,0.0,-3.7,-18.798,B,1.0,0.0,0.3,
984,87675,18.75,82,0.0,0,0.4651,0.2819,41.0,0.0,-4.1,-18.145,B,1.0,0.0,0.3,
985,87720,5.76,45,0.0,0,0.5008,0.3525,22.5,0.0,-2.25,-14.485,B,1.0,0.0,0.3,
986,87810,17.43,90,0.0,0,0.4506,0.3142,45.0,0.0,-4.5,-23.075,B,1.0,0.0,0.3,
987,87910,-5.11,100,0.0,0,0.3682,0.3416,50.0,0.0,-5.0,-30.112,B,1.0,0.0,0.3,lost_target
988,87993,5.84,83,0.0,0,0.5276,0.3678,41.5,0.0,-4.15,-31.506,B,1.0,0.0,0.3,
989,88073,14.45,80,0.0,0,0.5502,0.2991,40.0,0.0,-4.0,-21.55,B,1.0,0.0,0.3,
990,88173,-12.66,100,0.0,0,0.3488,0.3916,50.0,0.0,-5.0,-37.655,B,1.0,0.0,0.3,lost_target
991,88273,0.27,100,0.0,0,0.3067,0.3127,50.0,0.0,-5.0,-24.728,B,1.0,0.0,0.3,lost_target
992,88337,9.94,64,0.0,0,0.5485,0.3307,32.0,0.0,-3.2,-18.865,B,1.0,0.0,0.3,
993,88385,6.79,48,0.0,0,0.5454,0.344,24.0,0.0,-2.4,-14.808,B,1.0,0.0,0.3,
994,88485,4.98,100,0.0,0,0.3716,0.2808,50.0,0.0,-5.0,-20.025,B,1.0,0.0,0.3,lost_target
995,88582,5.62,97,0.0,0,0.433,0.3791,48.5,0.0,-4.85,-38.032,B,1.0,0.0,0.3,
996,88661,14.4,79,0.0,0,0.4574,0.312,39.5,0.0,-3.95,-21.148,B,1.0,0.0,0.3,
997,88761,2.54,100,0.0,0,0.2989,0.291,50.0,0.0,-5.0,-22.462,B,1.0,0.0,0.3,lost_target
998,88843,10.73,82,0.0,0,0.5403,0.3259,41.0,0.0,-4.1,-26.165,B,1.0,0.0,0.3,
999,88886,6.34,43,0.0,0,0.4996,0.3197,21.5,0.0,-2.15,-13.006,B,1.0,0.0,0.3,
1000,88964,14.42,78,0.0,0,0.4056,0.3214,39.0,0.0,-3.9,-20.681,B,1.0,0.0,0.3,
1001,89058,14.87,94,0.0,0,0.4835,0.3331,47.0,0.0,-4.7,-27.429,B,1.0,0.0,0.3,
1002,89158,8.69,100,0.0,0,0.2258,0.2556,50.0,0.0,-5.0,-16.31,B,1.0,0.0,0.3,lost_target
1003,89237,16.15,79,0.0,0,0.4835,0.3007,39.5,0.0,-3.95,-19.402,B,1.0,0.0,0.3,
1004,89292,9.73,55,0.0,0,0.6011,0.308,27.5,0.0,-2.75,-15.017,B,1.0,0.0,0.3,
1005,89387,20.07,95,0.0,0,0.5045,0.2908,47.5,0.0,-4.75,-22.675,B,1.0,0.0,0.3,
1006,89485,21.15,98,0.0,0,0.4099,0.2974,49.0,0.0,-4.9,-22.954,B,1.0,0.0,0.3,
1007,89561,14.18,76,0.0,0,0.4766,0.3157,38.0,0.0,-3.8,-20.025,B,1.0,0.0,0.3,
1008,89628,11.16,67,0.0,0,0.5949,0.2957,33.5,0.0,-3.35,-18.988,B,1.0,0.0,0.3,
1009,89728,3.43,100,0.0,0,0.4381,0.2849,50.0,0.0,-5.0,-21.575,B,1.0,0.0,0.3,lost_target
1010,89806,16.32,78,0.0,0,0.4945,0.2987,39.0,0.0,-3.9,-18.777,B,1.0,0.0,0.3,
1011,89906,10.13,100,0.0,0,0.2235,0.2467,50.0,0.0,-5.0,-14.868,B,1.0,0.0,0.3,lost_target
1012,89999,18.48,93,0.0,0,0.5231,0.2899,46.5,0.0,-4.65,-23.368,B,1.0,0.0,0.3,
1013,90100,-2.4,101,0.0,0,0.4638,0.3169,50.5,0.0,-5.05,-27.852,B,1.0,0.0,0.3,lost_target
1014,90180,12.97,80,0.0,0,0.4896,0.3279,40.0,0.0,-4.0,-23.033,B,1.0,0.0,0.3,
1015,90220,4.47,40,0.0,0,0.5371,0.3429,20.0,0.0,-2.0,-13.529,B,1.0,0.0,0.3,
1016,90320,-0.28,100,0.0,0,0.3181,0.3092,50.0,0.0,-5.0,-25.279,B,1.0,0.0,0.3,lost_target
1017,90389,5.81,69,0.0,0,0.5011,0.3614,34.5,0.0,-3.45,-25.239,B,1.0,0.0,0.3,
1018,90457,15.08,68,0.0,0,0.5448,0.2852,34.0,0.0,-3.4,-15.525,B,1.0,0.0,0.3,
1019,90501,5.89,44,0.0,0,0.6529,0.2997,22.0,0.0,-2.2,-13.911,B,1.0,0.0,0.3,
1020,90601,5.43,100,0.0,0,0.537,0.2639,50.0,0.0,-5.0,-19.572,B,1.0,0.0,0.3,lost_target
1021,90651,13.46,50,0.0,0,0.6304,0.2575,25.0,0.0,-2.5,-9.037,B,1.0,0.0,0.3,
1022,90751,-16.46,100,0.0,0,0.4509,0.402,50.0,0.0,-5.0,-41.46,B,1.0,0.0,0.3,lost_target
1023,90851,-0.32,100,0.0,0,0.2831,0.3172,50.0,0.0,-5.0,-25.32,B,1.0,0.0,0.3,lost_target
1024,90951,-16.77,100,0.0,0,0.4587,0.3945,50.0,0.0,-5.0,-41.772,B,1.0,0.0,0.3,lost_target
1025,91014,18.43,63,0.0,0,0.6399,0.2342,31.5,0.0,-3.15,-9.919,B,1.0,0.0,0.3,
1026,91103,17.15,89,0.0,0,0.4844,0.2911,44.5,0.0,-4.45,-22.896,B,1.0,0.0,0.3,
1027,91194,24.07,91,0.0,0,0.4866,0.2618,45.5,0.0,-4.55,-16.875,B,1.0,0.0,0.3,
1028,91294,-14.67,100,0.0,0,0.455,0.3938,50.0,0.0,-5.0,-39.671,B,1.0,0.0,0.3,lost_target
1029,91392,22.65,98,0.0,0,0.4175,0.2854,49.0,0.0,-4.9,-21.449,B,1.0,0.0,0.3,
1030,91492,1.5,100,0.0,0,0.2846,0.3012,50.0,0.0,-5.0,-23.501,B,1.0,0.0,0.3,lost_target
1031,91592,2.25,100,0.0,0,0.313,0.3014,50.0,0.0,-5.0,-22.745,B,1.0,0.0,0.3,lost_target
1032,91692,-3.45,100,0.0,0,0.6031,0.2995,50.0,0.0,-5.0,-28.453,B,1.0,0.0,0.3,lost_target
